area,item,amount [t],absolute_losses [t],relative_losses,al/capita [kg]
Barbados,Peas,0.0,0.0,0.0,0.0
Barbados,Pepper,0.0,0.0,0.0,0.0
Barbados,Pigmeat,6320.681455600532,22.217992094980218,0.003502813228901558,0.07922914731812634
Barbados,Pigs,31062.11389866207,98.42889874199682,0.0031587671428560116,0.3509965115413167
Barbados,Pimento,0.0,0.0,0.0,0.0
Barbados,Pineapples and products,983.7965012937144,14.201055078519175,0.014229548948136328,0.05064082659130246
Barbados,Plantains,1000.0,0.0,0.0,0.0
Barbados,Potatoes and products,13037.233347244131,-21.828498648457753,-0.0016771279036174036,-0.07784021741293724
Barbados,Poultry Birds,7604184.586174179,24550.55263267737,0.003218168174143332,87.54703588697726
Barbados,Poultry Meat,16489.297756037344,51.98587119684453,0.0031427954666863878,0.1853811194957851
Barbados,"Pulses, Other and products",2000.0,0.0,0.0,0.0
Barbados,Rabbits and hares,0.0,0.0,0.0,0.0
Barbados,Rape and Mustard Cake,0.0,0.0,0.0,0.0
Barbados,Rape and Mustard Oil,0.0,0.0,0.0,0.0
Barbados,Rape and Mustardseed,0.0,0.0,0.0,0.0
Barbados,Rice and products,3308.3481474822624,42.76508875962554,0.012761457385899733,0.15249989751209955
Barbados,Ricebran Oil,0.0,0.0,0.0,0.0
Barbados,"Rodents, other",0.0,0.0,0.0,0.0
Barbados,"Roots, Other",87.0,0.0,0.0,0.0
Barbados,Rubber,0.0,0.0,0.0,0.0
Barbados,Rye and products,0.0,0.0,0.0,0.0
Barbados,Seed cotton,0.0,0.0,0.0,0.0
Barbados,Sesame seed,0.0,0.0,0.0,0.0
Barbados,Sesameseed Cake,0.0,0.0,0.0,0.0
Barbados,Sesameseed Oil,0.0,0.0,0.0,0.0
Barbados,Sheep,2841.656116770509,0.012129529104640824,4.268453617117807e-06,4.32537847804984e-05
Barbados,Silk,0.0,0.0,0.0,0.0
Barbados,Sisal,0.0,0.0,0.0,0.0
Barbados,"Soft-Fibres, Other",0.0,0.0,0.0,0.0
Barbados,Sorghum and products,0.0,0.0,0.0,0.0
Barbados,Soyabean Cake,10148.958108264504,0.0,0.0,0.0
Barbados,Soyabean Oil,2362.681775112763,0.0,0.0,0.0
Barbados,Soyabeans,11524.408746082205,0.0,0.0,0.0
Barbados,"Spices, Other",0.0,0.0,0.0,0.0
Barbados,Sugar (Raw Equivalent),15197.92226439262,0.18854867792288132,1.2406060216463288e-05,0.000672362782196013
Barbados,Sugar beet,0.0,0.0,0.0,0.0
Barbados,Sugar cane,78000.0,0.0,0.0,0.0
Barbados,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Barbados,Sunflower seed,0.0,0.0,0.0,0.0
Barbados,Sunflowerseed Cake,0.0,0.0,0.0,0.0
Barbados,Sunflowerseed Oil,1807.0823718235504,-0.006706526946345548,-3.7112596196209324e-06,-2.391541094953606e-05
Barbados,Sweet potatoes,2000.0,0.0,0.0,0.0
Barbados,"Sweeteners, Other",16528.52743545197,-64.42950260908401,-0.003913333294778276,-0.22975499010111014
Barbados,Tea (including mate),0.0,0.0,0.0,0.0
Barbados,Tobacco,0.0,0.0,0.0,0.0
Barbados,Tomatoes and products,1000.0,0.0,0.0,0.0
Barbados,"Vegetables, Other",17546.999999874584,0.0,0.0,0.0
Barbados,Wheat and products,16859.48593519402,2571.3187916192583,0.13233207928187352,9.169298218856452
Barbados,Wine,1980.4205464694537,-1.6351403147214114,-0.000826335341687745,-0.005830894723836904
Barbados,Wool (Clean Eq.),0.0,0.0,0.0,0.0
Barbados,Yams,196.0,0.0,0.0,0.0
Belarus,Abaca,0.0,0.0,0.0,0.0
Belarus,"Alcohol, Non-Food",14340.540972821866,1884.170058896374,0.11612965280016052,0.19502758282607696
Belarus,Apples and products,656780.4018816972,625.9069638625951,0.0009520854233384668,0.06478667976903896
Belarus,Asses,0.0,0.0,0.0,0.0
Belarus,Bananas,71307.12042005075,1693.875225679265,0.023203453743282476,0.17533045348714538
Belarus,Barley and products,713273.7840320846,812837.715809669,0.532620136794693,84.13559816202773
Belarus,Beans,240483.4560114892,250.8871049073059,0.0010421741312829358,0.025968943408942752
Belarus,Beer,428417.71753433894,143991.9957226268,0.2515540746213474,14.904392912673496
Belarus,"Beverages, Alcoholic",122936.80035955182,44060.466218537855,0.26383944552729977,4.560631979166833
Belarus,"Beverages, Fermented",34628.5194752571,177.3214404679893,0.005094588603600569,0.018354273147704256
Belarus,Bovine Meat,343375.2511066086,1656.5139095923514,0.004801047548519399,0.1714632403695037
Belarus,Buffaloes,0.0,0.0,0.0,0.0
Belarus,"Butter, Ghee",119005.80417139332,819.6171371678647,0.006840093931798297,0.08483732577637207
Belarus,"Camelids, other",0.0,0.0,0.0,0.0
Belarus,Camels,0.0,0.0,0.0,0.0
Belarus,Cassava and products,973.5664557703795,0.0,0.0,0.0
Belarus,Cattle,1491904.846111121,8007.804349394282,0.005338847130154978,0.828875673208225
Belarus,"Cereals, Other",1554391.2558996826,47690.83936158777,0.02976803717028642,4.936406392682589
Belarus,"Citrus, Other",0.0,0.0,0.0,0.0
Belarus,Cloves,0.0,0.0,0.0,0.0
Belarus,Cocoa Beans and products,10605.424734680148,0.0,0.0,0.0
Belarus,Coconut Oil,953.868275011649,-2.300131923460185,-0.0024172014796495223,-0.00023808316404108968
Belarus,Coconuts - Incl Copra,0.0,0.0,0.0,0.0
Belarus,Coffee and products,17963.353576950813,0.0,0.0,0.0
Belarus,Copra Cake,0.9700338028110214,0.0,0.0,0.0
Belarus,Cotton lint,0.0,0.0,0.0,0.0
Belarus,Cottonseed,0.0,0.0,0.0,0.0
Belarus,Cottonseed Cake,0.0,0.0,0.0,0.0
Belarus,Cottonseed Oil,0.0,0.0,0.0,0.0
Belarus,Dates,1000.0,0.0,0.0,0.0
Belarus,Eggs,185672.28439503763,17389.041025972256,0.08563443082979649,1.7999132418786474
Belarus,"Fats, Animals, Raw",47842.4941907335,209.20446000539232,0.004353737034896166,0.021654436104979163
Belarus,"Fish, Seafood",69657.30851615108,0.0,0.0,0.0
Belarus,Fodder crops,22898329.86808898,0.0,0.0,0.0
Belarus,"Fruits, Other",430863.7613241883,0.0,0.0,0.0
Belarus,Goats,21.985646679393557,0.008077104912572963,0.0003672459012300511,8.360488693119463e-07
Belarus,Grapefruit and products,11993.578233632788,0.0,0.0,0.0
Belarus,Grapes and products (excl wine),63207.59927460951,839.5895873539775,0.013108921753981817,0.08690464377907581
Belarus,Grazing,46075194.0,0.0,0.0,0.0
Belarus,Groundnut Cake,0.0,0.0,0.0,0.0
Belarus,Groundnut Oil,0.0,0.0,0.0,0.0
Belarus,Groundnuts,8029.400830227357,0.0,0.0,0.0
Belarus,"Hard Fibres, Other",0.0,0.0,0.0,0.0
Belarus,Hides and skins,37849.97758875098,181.53900292679464,0.004773383214660476,0.018790826636002757
Belarus,Honey,2000.0,0.0,0.0,0.0
Belarus,Hops,0.0,0.0,0.0,0.0
Belarus,Horses,3062.222383687918,35.49902780122238,0.011459722513961434,0.0036744504839458744
Belarus,Jute,0.0,0.0,0.0,0.0
Belarus,Jute-Like Fibres,0.0,0.0,0.0,0.0
Belarus,"Lemons, Limes and products",12997.366347940932,0.0,0.0,0.0
Belarus,Maize Germ Oil,781.5898271732467,-6.464508451627921,-0.008339952644418336,-0.0006691314573898971
Belarus,Maize and products,1165910.8340568251,29821.662656833185,0.024940078770790963,3.0867950354882128
Belarus,"Meat, Other",2892.0588349005575,108.32034225050393,0.03610221770481592,0.011212074207560168
Belarus,Milk - Excluding Butter,7744087.850937385,54144.07419591583,0.006943121814755537,5.604370935057933
Belarus,Millet and products,16000.0,0.0,0.0,0.0
Belarus,Mules,1.0,0.0,0.0,0.0
Belarus,Mutton & Goat Meat,997.8863029438668,1.0787381084165872,0.001079855714750777,0.00011165854419217915
Belarus,Nuts and products,31621.62203071945,148.68037368887235,0.00467985390243697,0.015389679799499139
Belarus,Oats,426071.3121605531,23335.188893772603,0.051924457788277034,2.4153899820529334
Belarus,"Offals, Edible",84801.49797836377,5500.901865733089,0.06091645266604384,0.5693900023365062
Belarus,"Oil, palm fruit",0.0,0.0,0.0,0.0
Belarus,"Oilcrops Oil, Other",20218.38737834887,-61.17975444698095,-0.003035130440112832,-0.00633262351842937
Belarus,"Oilcrops, Other",6424.593529025204,0.0,0.0,0.0
Belarus,"Oilseed Cakes, Other",3781.1132333352607,0.008266495507086802,2.186254926650477e-06,8.556524022752409e-07
Belarus,Olive Oil,950.9335973745874,0.0,0.0,0.0
Belarus,Olives (including preserved),999.9883284978872,0.0,0.0,0.0
Belarus,Onions,223937.0,0.0,0.0,0.0
Belarus,"Oranges, Mandarines",61318.62043677421,2676.3692565908786,0.041821543677322603,0.27702691930508533
Belarus,Palm Oil,10860.631030181285,-2.058713310480016,-0.00018959336922041992,-0.00021309428985935846
Belarus,Palm kernels,0.0,0.0,0.0,0.0
Belarus,Palmkernel Cake,0.0,0.0,0.0,0.0
Belarus,Palmkernel Oil,980.9079417411708,0.0,0.0,0.0
Belarus,Peas,66444.4401254404,24241.801656184063,0.2673150985191243,2.5092320929481393
Belarus,Pepper,0.0,0.0,0.0,0.0
Belarus,Pigmeat,388907.5071321232,39674.41278633184,0.09257136370540453,4.106638245963049
Belarus,Pigs,4730519.795621011,447228.3271542825,0.08637506432324604,46.291925298578754
Belarus,Pimento,0.0,0.0,0.0,0.0
Belarus,Pineapples and products,4844.157244628788,152.335226916196,0.030488433192633613,0.015767988109379898
Belarus,Plantains,0.0,0.0,0.0,0.0
Belarus,Potatoes and products,5404089.485717693,823.1108473893255,0.00015228939093525629,0.08519895441831395
Belarus,Poultry Birds,370975007.9941405,38504398.21997821,0.09403256338572519,3985.5318141577877
Belarus,Poultry Meat,484137.1271064892,44045.13941246999,0.08339003825848623,4.559045524735214
Belarus,"Pulses, Other and products",40914.06253234522,0.0,0.0,0.0
Belarus,Rabbits and hares,466397.0820921014,23314.574888660747,0.047608780710679754,2.413256257673679
Belarus,Rape and Mustard Cake,455830.60042111465,0.0,0.0,0.0
Belarus,Rape and Mustard Oil,318268.5402518839,-0.6166885761194862,-1.9376397382142585e-06,-6.38324984462845e-05
Belarus,Rape and Mustardseed,910755.5906238626,0.0,0.0,0.0
Belarus,Rice and products,29986.71893276889,559.4962727240454,0.018316386136880025,0.05791260993367233
Belarus,Ricebran Oil,0.0,0.0,0.0,0.0
Belarus,"Rodents, other",0.0,0.0,0.0,0.0
Belarus,"Roots, Other",0.0,0.0,0.0,0.0
Belarus,Rubber,0.0,0.0,0.0,0.0
Belarus,Rye and products,1061431.726188647,4886.473262379412,0.004582565752788592,0.5057914302408116
Belarus,Seed cotton,0.0,0.0,0.0,0.0
Belarus,Sesame seed,0.0,0.0,0.0,0.0
Belarus,Sesameseed Cake,0.0,0.0,0.0,0.0
Belarus,Sesameseed Oil,0.0,0.0,0.0,0.0
Belarus,Sheep,87783.73854918021,105.7702557760058,0.0012034457492614559,0.010948118627345637
Belarus,Silk,0.0,0.0,0.0,0.0
Belarus,Sisal,0.0,0.0,0.0,0.0
Belarus,"Soft-Fibres, Other",48396.69276361504,0.0,0.0,0.0
Belarus,Sorghum and products,0.0,0.0,0.0,0.0
Belarus,Soyabean Cake,38884.58946258848,0.0,0.0,0.0
Belarus,Soyabean Oil,86295.99472168206,-4.660201999548008,-5.400544591749323e-05,-0.00048237043528090835
Belarus,Soyabeans,518255.1308735444,0.0,0.0,0.0
Belarus,"Spices, Other",1991.0521203895244,2.005294711063243,0.0010061399615836075,0.00020756501171749587
Belarus,Sugar (Raw Equivalent),581707.2174793835,-42.78649125236552,-7.355872041148181e-05,-0.004428764764177197
Belarus,Sugar beet,4011000.0,0.0,0.0,0.0
Belarus,Sugar cane,0.0,0.0,0.0,0.0
Belarus,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Belarus,Sunflower seed,45115.8711287756,0.0,0.0,0.0
Belarus,Sunflowerseed Cake,420991.2232720152,0.0,0.0,0.0
Belarus,Sunflowerseed Oil,94008.08535765029,-0.5115325424267212,-5.441397130212522e-06,-5.294795701445115e-05
Belarus,Sweet potatoes,0.0,0.0,0.0,0.0
Belarus,"Sweeteners, Other",217361.35296316948,30591.220057986822,0.12337528780302942,3.166450753975121
Belarus,Tea (including mate),6964.6380981309985,0.0,0.0,0.0
Belarus,Tobacco,26281.6096665561,0.0,0.0,0.0
Belarus,Tomatoes and products,335254.6064066473,1011.3935850294656,0.0030077188447672487,0.10468781479822115
Belarus,"Vegetables, Other",1389874.0272205628,0.0,0.0,0.0
Belarus,Wheat and products,2437204.899696615,609197.9766747006,0.19997288651471434,63.05715786769014
Belarus,Wine,94986.5661423152,948.7197423345351,0.009889163654291377,0.098200540473114
Belarus,Wool (Clean Eq.),2938.5261155307553,2.2645222107348673,0.0007700385677485988,0.00023439725672865864
Belarus,Yams,0.0,0.0,0.0,0.0
Belgium,Abaca,0.0,0.0,0.0,0.0
Belgium,"Alcohol, Non-Food",324054.5046390786,6585.065893481777,0.019916145798505647,0.5705666864895905
Belgium,Apples and products,262415.1409367133,565.9187156879343,0.0021519371639765472,0.049034340985429796
Belgium,Asses,1142.264548100018,0.4260096947389229,0.0003728128248132734,3.6911846270244446e-05
Belgium,Bananas,165526.11923726273,1468.543946986465,0.008793957357584481,0.12724280475701988
Belgium,Barley and products,1855602.889436782,10871.607962848619,0.005824675332020246,0.9419765014525363
Belgium,Beans,13710.34818232531,269.04168336082876,0.01924559554785865,0.023311265868230374
Belgium,Beer,1575491.6949113046,20578.228092471603,0.01289306176119387,1.7830119859803684
Belgium,"Beverages, Alcoholic",28546.450115194184,316.4277988714639,0.01096314095266504,0.027417062127502213
Belgium,"Beverages, Fermented",54728.955227728846,111.9865706683122,0.00204202493604122,0.009703138524520838
Belgium,Bovine Meat,302811.0097035567,140.1637267076294,0.0004626611117579671,0.01214456383690338
Belgium,Buffaloes,2088.0,0.0,0.0,0.0
Belgium,"Butter, Ghee",163108.97200922613,94.61776860087411,0.0005797529866204965,0.008198209036461932
Belgium,"Camelids, other",519.9981398029739,0.0,0.0,0.0
Belgium,Camels,26.0,0.0,0.0,0.0
Belgium,Cassava and products,2987.327626874614,0.0,0.0,0.0
Belgium,Cattle,966072.6766827222,467.2398610538803,0.00048341496616577384,0.040484256897300695
Belgium,"Cereals, Other",118277.89012360635,3713.7465564448794,0.030442632441967876,0.3217796300672274
Belgium,"Citrus, Other",9219.21040154328,0.0,0.0,0.0
Belgium,Cloves,0.0,0.0,0.0,0.0
Belgium,Cocoa Beans and products,140087.321413021,0.0,0.0,0.0
Belgium,Coconut Oil,36490.11455254968,0.10305978358519496,2.8243126604099444e-06,8.929672106811351e-06
Belgium,Coconuts - Incl Copra,7025.020249560347,0.0,0.0,0.0
Belgium,Coffee and products,68967.05237884933,0.0,0.0,0.0
Belgium,Copra Cake,108.16818222044044,0.0,0.0,0.0
Belgium,Cotton lint,0.0,0.0,0.0,0.0
Belgium,Cottonseed,0.0,0.0,0.0,0.0
Belgium,Cottonseed Cake,0.0,0.0,0.0,0.0
Belgium,Cottonseed Oil,0.0,0.0,0.0,0.0
Belgium,Dates,6000.0,0.0,0.0,0.0
Belgium,Eggs,197696.31677740405,2824.608863521251,0.01408635460111185,0.24473980153846556
Belgium,"Fats, Animals, Raw",209078.3866223331,74.67375099405763,0.00035702920560076734,0.006470148569751155
Belgium,"Fish, Seafood",243439.2801918434,0.0,0.0,0.0
Belgium,Fodder crops,7854860.8890365325,0.0,0.0,0.0
Belgium,"Fruits, Other",633835.8310659692,0.0,0.0,0.0
Belgium,Goats,17510.822338129456,0.9122509647604602,5.209369523728746e-05,7.904249078593498e-05
Belgium,Grapefruit and products,25858.74215440728,0.0,0.0,0.0
Belgium,Grapes and products (excl wine),68026.01409363296,968.9842863992817,0.01404426855787444,0.08395818090424528
Belgium,Grazing,21611215.0,0.0,0.0,0.0
Belgium,Groundnut Cake,8206.60094139395,0.0,0.0,0.0
Belgium,Groundnut Oil,13073.885885211284,0.0,0.0,0.0
Belgium,Groundnuts,24941.356949748973,0.0,0.0,0.0
Belgium,"Hard Fibres, Other",0.0,0.0,0.0,0.0
Belgium,Hides and skins,0.0,0.0,0.0,0.0
Belgium,Honey,4945.461536158378,0.0,0.0,0.0
Belgium,Hops,0.0,0.0,0.0,0.0
Belgium,Horses,11582.888660004624,13.467839110046043,0.0011613853981700117,0.001166928389099369
Belgium,Jute,0.0,0.0,0.0,0.0
Belgium,Jute-Like Fibres,0.0,0.0,0.0,0.0
Belgium,"Lemons, Limes and products",35995.49525467128,0.0,0.0,0.0
Belgium,Maize Germ Oil,70098.94858525874,1779.591503520147,0.02475831453062527,0.1541936928032243
Belgium,Maize and products,2076673.8051465896,58406.75280679413,0.027355760694472764,5.06068548996234
Belgium,"Meat, Other",11975.267663741464,16.42116888898454,0.0013693791690375656,0.0014228212857441756
Belgium,Milk - Excluding Butter,5865546.376920064,2844.1797589091584,0.0004846609528522672,0.24643553262358134
Belgium,Millet and products,26942.71535875629,20.16031424581888,0.0007477063830400033,0.0017468016089575978
Belgium,Mules,20703.0,0.0,0.0,0.0
Belgium,Mutton & Goat Meat,16107.611424053326,0.7598885804545716,4.717352025895849e-05,6.584096749592282e-05
Belgium,Nuts and products,38525.298575524735,428.8333488921562,0.011008674246013928,0.03715650335038052
Belgium,Oats,86423.47865017613,1147.3710544052592,0.013102203053594774,0.09941460135335671
Belgium,"Offals, Edible",170619.86398338983,3046.2286906882655,0.01754072222034253,0.26394217437610784
Belgium,"Oil, palm fruit",0.0,0.0,0.0,0.0
Belgium,"Oilcrops Oil, Other",257800.66464966297,-17.24374984833412,-6.689239280066595e-05,-0.0014940942691793286
Belgium,"Oilcrops, Other",245970.58286101648,0.0,0.0,0.0
Belgium,"Oilseed Cakes, Other",159498.09291695248,1080.0170628399646,0.006725805048869216,0.09357867739892858
Belgium,Olive Oil,22619.01396322654,0.0,0.0,0.0
Belgium,Olives (including preserved),22997.6328582367,0.0,0.0,0.0
Belgium,Onions,276617.0,0.0,0.0,0.0
Belgium,"Oranges, Mandarines",298443.5785195421,555.4154721060768,0.0018575830797664672,0.04812428162006711
Belgium,Palm Oil,559370.8826118046,-0.33191066863946617,-5.933645741418303e-07,-2.875858396551803e-05
Belgium,Palm kernels,216.4768436704246,0.0,0.0,0.0
Belgium,Palmkernel Cake,78657.72726357571,0.0,0.0,0.0
Belgium,Palmkernel Oil,28355.97757318106,0.0,0.0,0.0
Belgium,Peas,111540.78936664115,24306.723891195797,0.1789265280481206,2.1060695723249765
Belgium,Pepper,996.7338645881218,0.0,0.0,0.0
Belgium,Pigmeat,1055802.3161006449,11681.153465554118,0.01094270197017766,1.0121200205171577
Belgium,Pigs,10638902.210408244,122212.4622192271,0.011356859018526455,10.589166569340064
Belgium,Pimento,998.1566998114628,0.0,0.0,0.0
Belgium,Pineapples and products,67022.62167037692,972.2791167648102,0.014299294586935796,0.0842436633086151
Belgium,Plantains,27000.999999999996,0.0,0.0,0.0
Belgium,Potatoes and products,4927077.554003943,-5148.606360708363,-0.0010460545886534778,-0.4461038535964242
Belgium,Poultry Birds,332428715.94672513,4407786.925487876,0.013085835079935104,381.91514276526306
Belgium,Poultry Meat,465415.1989362738,5657.825604522892,0.012010506460305548,0.49022543739524155
Belgium,"Pulses, Other and products",42408.729533119695,0.0,0.0,0.0
Belgium,Rabbits and hares,1934606.5200089873,11174.380844114348,0.005742877237213673,0.9682104256709245
Belgium,Rape and Mustard Cake,466302.07164694904,0.0,0.0,0.0
Belgium,Rape and Mustard Oil,541769.1522545642,-10.970450523192994,-2.024971821690258e-05,-0.0009505407699127292
Belgium,Rape and Mustardseed,935919.79266461,0.0,0.0,0.0
Belgium,Rice and products,165833.74347875468,1619.314453703526,0.00967025907855723,0.14030639893047553
Belgium,Ricebran Oil,0.0,0.0,0.0,0.0
Belgium,"Rodents, other",0.0,0.0,0.0,0.0
Belgium,"Roots, Other",1736.9029409552934,0.0,0.0,0.0
Belgium,Rubber,0.0,0.0,0.0,0.0
Belgium,Rye and products,45331.128925912046,1819.4496026431152,0.0385880652883448,0.15764721990746733
Belgium,Seed cotton,0.0,0.0,0.0,0.0
Belgium,Sesame seed,1646.852361953627,0.0,0.0,0.0
Belgium,Sesameseed Cake,895.2051030615816,0.0,0.0,0.0
Belgium,Sesameseed Oil,1200.40742803323,0.0,0.0,0.0
Belgium,Sheep,120844.57954904444,8.05511986957572,6.665241425352075e-05,0.0006979403285561063
Belgium,Silk,0.0,0.0,0.0,0.0
Belgium,Sisal,0.0,0.0,0.0,0.0
Belgium,"Soft-Fibres, Other",109889.43860252618,0.0,0.0,0.0
Belgium,Sorghum and products,36753.60727827957,29.20343423618033,0.0007939424331768752,0.0025303477559347506
Belgium,Soyabean Cake,768721.1849028348,0.0,0.0,0.0
Belgium,Soyabean Oil,87014.30318926815,-0.37385001237271354,-4.296438687489967e-06,-3.239244166329949e-05
Belgium,Soyabeans,340386.1692666663,0.0,0.0,0.0
Belgium,"Spices, Other",10924.293653703087,47.01576589137221,0.004285337701569469,0.0040737071111108985
Belgium,Sugar (Raw Equivalent),1146598.6311091678,8.038511333754286,7.010696472242728e-06,0.0006965012727585845
Belgium,Sugar beet,4857148.684758089,0.0,0.0,0.0
Belgium,Sugar cane,999.3403480692524,0.0,0.0,0.0
Belgium,Sugar non-centrifugal,0.0,0.0,0.0,0.0
Belgium,Sunflower seed,77132.02242956546,0.0,0.0,0.0
Belgium,Sunflowerseed Cake,164027.51011105266,0.0,0.0,0.0
Belgium,Sunflowerseed Oil,303396.49510885705,-0.13652825372992083,-4.4999964532443926e-07,-1.1829566264477137e-05
Belgium,Sweet potatoes,39942.08395952246,2.5382325157988816,6.354378578410369e-05,0.0002199265640626369
Belgium,"Sweeteners, Other",152327.346733804,4398.934511667438,0.028067625140531738,0.3811481204601466
Belgium,Tea (including mate),5998.081843085609,0.0,0.0,0.0
Belgium,Tobacco,0.0,0.0,0.0,0.0
Belgium,Tomatoes and products,392065.3264999533,124.6734993068385,0.0003178905614805716,0.010802404492713975
Belgium,"Vegetables, Other",2270072.3293940807,0.0,0.0,0.0
Belgium,Wheat and products,2938200.848743991,40276.25324192271,0.013522431720246697,3.4897582997926406
Belgium,Wine,293584.21948133956,-54.84913948981557,-0.00018686082222685307,-0.004752434111021858
Belgium,Wool (Clean Eq.),2940.6225838427395,0.45622880338441973,0.00015512294380648495,3.953019769867845e-05
Belgium,Yams,0.0,0.0,0.0,0.0
Belgium-Luxembourg,Abaca,0.0,0.0,0.0,
Belgium-Luxembourg,"Alcohol, Non-Food",0.0,0.0,0.0,
Belgium-Luxembourg,Apples and products,0.0,0.0,0.0,
Belgium-Luxembourg,Asses,0.0,0.0,0.0,
Belgium-Luxembourg,Bananas,0.0,0.0,0.0,
Belgium-Luxembourg,Barley and products,0.0,0.0,0.0,
Belgium-Luxembourg,Beans,0.0,0.0,0.0,
Belgium-Luxembourg,Beer,0.0,0.0,0.0,
Belgium-Luxembourg,"Beverages, Alcoholic",0.0,0.0,0.0,
Belgium-Luxembourg,"Beverages, Fermented",0.0,0.0,0.0,
Belgium-Luxembourg,Bovine Meat,0.0,0.0,0.0,
Belgium-Luxembourg,Buffaloes,0.0,0.0,0.0,
Belgium-Luxembourg,"Butter, Ghee",0.0,0.0,0.0,
Belgium-Luxembourg,"Camelids, other",0.0,0.0,0.0,
Belgium-Luxembourg,Camels,0.0,0.0,0.0,
Belgium-Luxembourg,Cassava and products,0.0,0.0,0.0,
Belgium-Luxembourg,Cattle,0.0,0.0,0.0,
Belgium-Luxembourg,"Cereals, Other",0.0,0.0,0.0,
Belgium-Luxembourg,"Citrus, Other",0.0,0.0,0.0,
Belgium-Luxembourg,Cloves,0.0,0.0,0.0,
Belgium-Luxembourg,Cocoa Beans and products,0.0,0.0,0.0,
Belgium-Luxembourg,Coconut Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Coconuts - Incl Copra,0.0,0.0,0.0,
Belgium-Luxembourg,Coffee and products,0.0,0.0,0.0,
Belgium-Luxembourg,Copra Cake,0.0,0.0,0.0,
Belgium-Luxembourg,Cotton lint,0.0,0.0,0.0,
Belgium-Luxembourg,Cottonseed,0.0,0.0,0.0,
Belgium-Luxembourg,Cottonseed Cake,0.0,0.0,0.0,
Belgium-Luxembourg,Cottonseed Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Dates,0.0,0.0,0.0,
Belgium-Luxembourg,Eggs,0.0,0.0,0.0,
Belgium-Luxembourg,"Fats, Animals, Raw",0.0,0.0,0.0,
Belgium-Luxembourg,"Fish, Seafood",0.0,0.0,0.0,
Belgium-Luxembourg,Fodder crops,0.0,0.0,0.0,
Belgium-Luxembourg,"Fruits, Other",0.0,0.0,0.0,
Belgium-Luxembourg,Goats,0.0,0.0,0.0,
Belgium-Luxembourg,Grapefruit and products,0.0,0.0,0.0,
Belgium-Luxembourg,Grapes and products (excl wine),0.0,0.0,0.0,
Belgium-Luxembourg,Grazing,0.0,0.0,0.0,
Belgium-Luxembourg,Groundnut Cake,0.0,0.0,0.0,
Belgium-Luxembourg,Groundnut Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Groundnuts,0.0,0.0,0.0,
Belgium-Luxembourg,"Hard Fibres, Other",0.0,0.0,0.0,
Belgium-Luxembourg,Hides and skins,0.0,0.0,0.0,
Belgium-Luxembourg,Honey,0.0,0.0,0.0,
Belgium-Luxembourg,Hops,0.0,0.0,0.0,
Belgium-Luxembourg,Horses,0.0,0.0,0.0,
Belgium-Luxembourg,Jute,0.0,0.0,0.0,
Belgium-Luxembourg,Jute-Like Fibres,0.0,0.0,0.0,
Belgium-Luxembourg,"Lemons, Limes and products",0.0,0.0,0.0,
Belgium-Luxembourg,Maize Germ Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Maize and products,0.0,0.0,0.0,
Belgium-Luxembourg,"Meat, Other",0.0,0.0,0.0,
Belgium-Luxembourg,Milk - Excluding Butter,0.0,0.0,0.0,
Belgium-Luxembourg,Millet and products,0.0,0.0,0.0,
Belgium-Luxembourg,Mules,0.0,0.0,0.0,
Belgium-Luxembourg,Mutton & Goat Meat,0.0,0.0,0.0,
Belgium-Luxembourg,Nuts and products,0.0,0.0,0.0,
Belgium-Luxembourg,Oats,0.0,0.0,0.0,
Belgium-Luxembourg,"Offals, Edible",0.0,0.0,0.0,
Belgium-Luxembourg,"Oil, palm fruit",0.0,0.0,0.0,
Belgium-Luxembourg,"Oilcrops Oil, Other",0.0,0.0,0.0,
Belgium-Luxembourg,"Oilcrops, Other",0.0,0.0,0.0,
Belgium-Luxembourg,"Oilseed Cakes, Other",0.0,0.0,0.0,
Belgium-Luxembourg,Olive Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Olives (including preserved),0.0,0.0,0.0,
Belgium-Luxembourg,Onions,0.0,0.0,0.0,
Belgium-Luxembourg,"Oranges, Mandarines",0.0,0.0,0.0,
Belgium-Luxembourg,Palm Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Palm kernels,0.0,0.0,0.0,
Belgium-Luxembourg,Palmkernel Cake,0.0,0.0,0.0,
Belgium-Luxembourg,Palmkernel Oil,0.0,0.0,0.0,
Belgium-Luxembourg,Peas,0.0,0.0,0.0,
Belgium-Luxembourg,Pepper,0.0,0.0,0.0,
Belgium-Luxembourg,Pigmeat,0.0,0.0,0.0,
Belgium-Luxembourg,Pigs,0.0,0.0,0.0,
Belgium-Luxembourg,Pimento,0.0,0.0,0.0,
Belgium-Luxembourg,Pineapples and products,0.0,0.0,0.0,
Belgium-Luxembourg,Plantains,0.0,0.0,0.0,
Belgium-Luxembourg,Potatoes and products,0.0,0.0,0.0,
Belgium-Luxembourg,Poultry Birds,0.0,0.0,0.0,
