area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Dominican Republic,Rice and products,4304.710813966577,931733.8945780154,0.9954011396654266,10939347.0,85.17271593798199
Bahrain,"Vegetables, Other",1685.1123139436131,127201.88474625957,0.98692566083174,1494033.0,85.13994319152225
Czech Republic,Potatoes and products,2668.2875157974145,896552.3342416452,0.9970326664544431,10537911.0,85.0787536772369
Saudi Arabia,Maize and products,19186.84599859745,3079097.265348409,0.9938072670842779,36229972.0,84.98756955562672
France,"Vegetables, Other",54545.86590468791,5467975.225829335,0.9901230135659724,64457760.0,84.83036372702581
Samoa,"Fruits, Other",3.637786168061169e-07,17999.99999963622,0.99999999997979,213059.0,84.4836406799817
Chile,Apples and products,0.0004809244026507,1621846.956097648,0.9999999997034712,19206688.0,84.44178174277876
Thailand,"Fruits, Other",0.0003405853199862,6016489.045152629,0.9999999999433914,71389374.0,84.27709486782486
Haiti,Rice and products,6127.315747276785,944728.7190873248,0.9935560005691686,11234508.0,84.09168599882832
Oman,Dates,2.5799968897029673,385391.1166245199,0.9999933055550406,4589136.0,83.97901405068839
Nepal,Wheat and products,44949.535741137304,2435134.451027319,0.9818758009886164,28999227.0,83.9723917822816
Lebanon,Maize and products,26011.023295280014,478158.5149015378,0.9484081815249896,5694522.0,83.96815657249859
Ghana,Rice and products,8205.302614852053,2674237.117585412,0.9969411076438914,31849246.0,83.96547653233021
Jordan,"Vegetables, Other",605.6333220065882,906825.2558736651,0.9993325846307223,10817077.0,83.83274482317775
Japan,"Vegetables, Other",12743.188115909796,10506367.821298292,0.9987885679593547,125542770.0,83.68755780439042
Dominica,"Oranges, Mandarines",3.6352482890791733e-09,5999.999999996365,0.9999999999993942,71764.0,83.60737974466815
Uzbekistan,Seed cotton,286831.9472015088,2777166.052798488,0.9063863791028881,33243463.0,83.5402151935401
Brazil,"Oranges, Mandarines",1.1526107652927085e-08,17746238.99700887,0.9999999999999993,212564935.0,83.48620150830085
Poland,Barley and products,2363.9782174946968,3211961.6736432523,0.9992645492481055,38477966.0,83.47534985719496
"China, mainland",Wheat and products,3198439.850202069,118459716.90057467,0.9737096144177637,1423998019.0,83.18811916870699
Senegal,Cassava and products,1.536789335942804e-09,1348224.3561644643,0.9999999999999989,16215467.0,83.14434337071293
Mexico,Beer,77312.754585967,10437801.398700798,0.9926474640732453,125610461.0,83.09659335380353
Côte d'Ivoire,Cocoa Beans and products,0.1551201962612081,2199999.8448798037,0.9999999294908198,26477574.0,83.08917746315443
Solomon Islands,"Fish, Seafood",3.953389967567643,56633.89848757069,0.9999301988010401,682897.0,82.93183084355428
Japan,Rice and products,161479.22890925818,10406320.978338271,0.9847196932433948,125542770.0,82.89064339060124
Cuba,Maize and products,34351.14473740574,936777.460026854,0.9646276048621342,11309236.0,82.83295706507973
Bulgaria,Barley and products,762.8956029133313,579807.9678787407,0.9986859560978685,7020235.0,82.5909628208658
Guyana,Rice and products,737.4437197075662,65374.460249439166,0.9888455228871986,791842.0,82.5599807151416
Lebanon,"Vegetables, Other",4494.769982704576,468822.9884333716,0.9905036946051929,5694522.0,82.32876937403555
Spain,Beer,7177.343452371464,3896455.0495825103,0.9981613679953119,47329954.0,82.3253504447207
Guinea,Groundnuts,2618.537004244987,1071381.462995753,0.9975618836087105,13041586.0,82.15116343945843
Morocco,"Vegetables, Other",1156.3726970620892,2996613.6005404126,0.9996142556942709,36488843.0,82.1241057311796
Oman,Tomatoes and products,5.875978409038654e-09,376586.9975786288,0.9999999999999843,4589136.0,82.06054420235722
Iran (Islamic Republic of),Maize and products,251702.550325124,7134258.627377981,0.9659214902069931,86990162.0,82.01224671104741
Vanuatu,"Fish, Seafood",23.94237525084013,25256.0081546156,0.9990529105180584,307972.0,82.0074817016339
Greece,Seed cotton,36523.93475876045,864184.8460925843,0.9594497849524257,10543346.0,81.96495174232015
Kenya,Maize and products,97449.95754249555,4201461.807399425,0.9773314822748375,51460211.0,81.64486164659186
Russian Federation,"Vegetables, Other",5078.6964863305,11885110.093606146,0.9995728666233994,145761663.0,81.53796992290178
Turkmenistan,"Vegetables, Other",110.55695876848196,505498.5260440343,0.9997813390572181,6204366.0,81.47464640932438
Oman,Maize and products,44142.98437002951,369794.5825177615,0.8933583518357113,4589136.0,80.58043660457253
Czech Republic,Maize and products,15766.134278459063,848109.2453970353,0.9817495270158278,10537911.0,80.48172407197548
Hungary,Sugar beet,0.0,786060.2741171073,1.0,9770120.0,80.45553935029531
Kyrgyzstan,Barley and products,25.183492455379316,511975.1222625414,0.9999508135206712,6372330.0,80.34347283686522
Greece,Grapes and products (excl wine),3.9526527488336464e-09,846949.6871871654,0.9999999999999953,10543346.0,80.33025637090591
Slovenia,Barley and products,162.18341660242493,169675.5749159752,0.9990450685513357,2116252.0,80.17739613050581
United States of America,"Vegetables, Other",215766.47556014455,26773626.219196104,0.9920055083120835,335388238.0,79.82875720047196
Denmark,Rye and products,5083.689839387294,463639.58996174135,0.989154176763859,5810778.0,79.7895892704456
Maldives,Wheat and products,0.0,40752.16699694082,1.0,510890.0,79.76700854771245
Bolivia (Plurinational State of),Wheat and products,7354.4157917453085,945598.9700696403,0.9922825020605834,11862346.0,79.7143305438604
North Macedonia,Tomatoes and products,2.6763751087295326e-09,168505.99999958882,0.9999999999999841,2114024.0,79.70865042193883
Portugal,Potatoes and products,6974.301406781688,820332.8507160202,0.9915698765701636,10298399.0,79.65634762413266
Guyana,Cassava and products,3.704321069078921e-10,62999.99999999963,0.9999999999999941,791842.0,79.56132662829154
Suriname,Bananas,3.7955923460662446e-08,47999.99999996204,0.9999999999992093,603805.0,79.49586373077739
Cameroon,Maize and products,72418.35103494779,2075783.2861427255,0.9662888484108542,26137129.0,79.418947893731
Syrian Arab Republic,"Vegetables, Other",114780.8705924148,1626380.0730181434,0.9340779661905352,20486043.0,79.38966412489437
Fiji,Cassava and products,2.0500632674298553e-09,72777.46147198441,0.9999999999999718,918091.0,79.27042250929856
Oman,"Fish, Seafood",372.5936759963525,361790.5912355623,0.9989711994716213,4589136.0,78.83631934977788
Grenada,"Vegetables, Other",90.6397948230092,9705.360205154602,0.9907472647179241,123159.0,78.80349958309667
Malta,Maize and products,12167.131972681953,40139.136603983236,0.7673867338701744,509595.0,78.76673947739526
Côte d'Ivoire,Plantains,2.0745582067882842e-20,2083000.0,1.0,26477574.0,78.67034948141396
Belgium,Rape and Mustardseed,30000.0,905919.79266461,0.9679459711877783,11541273.0,78.49392286835342
Sao Tome and Principe,"Oil, palm fruit",0.0,16882.0,1.0,216222.0,78.07716143593159
Portugal,Wine,0.0004359926607935,800727.9916201881,0.9999999994555047,10298399.0,77.7526673437481
Romania,Barley and products,6624.511251387638,1512495.5622824798,0.9956392444765888,19489730.0,77.60474682217146
Ghana,"Oil, palm fruit",0.0,2471605.0,1.0,31849246.0,77.60325001100497
Morocco,Fodder crops,1.8706917447596705e-14,2817764.700597966,1.0,36488843.0,77.22263763194591
India,Wheat and products,726776.7827630719,107159704.83964007,0.9932635046408618,1389966387.0,77.09517715095657
New Caledonia,Wheat and products,1722.6920705962605,21995.906484718427,0.927369567532469,285619.0,77.01135598373507
Fiji,"Vegetables, Other",466.6367518935513,70596.36324798487,0.9934334780139545,918091.0,76.89473401654615
Georgia,Maize and products,23003.622404633617,289721.34699840675,0.926441363321435,3769183.0,76.86582131947607
North Macedonia,Barley and products,71.1394564604642,162383.87575421497,0.9995620975051573,2114024.0,76.81269264408303
Latvia,Beer,6217.764327773475,146449.29040326632,0.9592723895883917,1907244.0,76.78581786245825
Ecuador,Maize and products,95059.26046391536,1340106.5590978933,0.9337642667012935,17487163.0,76.633731789307
Niger,"Vegetables, Other",777.4827703476687,1824730.5172295675,0.9995741005953698,23881690.0,76.40709335183429
Saint Vincent and the Grenadines,"Fruits, Other",1.91253327230086e-05,7999.999980874667,0.9999999976093334,104712.0,76.40003037736523
Finland,Sugar beet,0.0,422000.0,1.0,5525215.0,76.37711835648024
Serbia,Beer,500.98569154379845,563375.6195885102,0.9991115331140668,7384063.0,76.2961555973331
Luxembourg,Beer,1.7053679326183384,47663.89455628909,0.9999642222496868,626079.0,76.13079907853336
Netherlands,Sugar (Raw Equivalent),131148.5284469159,1324480.335210926,0.9099024952573739,17402277.0,76.10959963520439
Azerbaijan,Tomatoes and products,2.2000048316735375e-08,780954.9999850409,0.9999999999999718,10273528.0,76.01624290945047
Gabon,Beer,6983.865529139515,172399.41399652435,0.9610673550644928,2267995.0,76.01401854789114
Norway,Potatoes and products,19070.797128388866,407108.3940003811,0.9552516933595976,5367955.0,75.84050052587645
Portugal,Olives (including preserved),1.765238954889327e-10,779886.9224469914,0.9999999999999998,10298399.0,75.72894800900522
Mongolia,Potatoes and products,2388.3127265533317,246584.54501605796,0.9904073369755736,3266463.0,75.48977135698705
Germany,"Vegetables, Other",144624.63853434892,6281450.19331163,0.9774940936234314,83267655.0,75.43685712431352
Slovenia,Beer,61551.54111919445,159548.3709295082,0.7216120958671561,2116252.0,75.39195281540583
Ireland,"Vegetables, Other",3869.194411374855,371195.98582795355,0.9896839413114651,4925074.0,75.36861087324851
Germany,Maize and products,388767.47108274634,6274255.374408961,0.9416529884261478,83267655.0,75.35045119751435
Thailand,Maize and products,308829.1686304946,5377087.638529579,0.9456852467061078,71389374.0,75.32056015128497
United Arab Emirates,Rice and products,3351.821324831106,696325.3955018404,0.9952094748203564,9247550.0,75.2983650266114
France,Wine,0.0008299739453861,4847357.290778691,0.9999999998287781,64457760.0,75.2020748282083
Egypt,"Vegetables, Other",4147.001558604929,7986516.9984337725,0.9994810191545273,106538719.0,74.96351630090251
Jordan,Wheat and products,30929.672241980297,808410.6139646336,0.9631500206170652,10817077.0,74.73466389900281
Fiji,Wheat and products,2427.9225399144916,68517.5858100507,0.9657776426389412,918091.0,74.63049502723662
Iceland,Beer,2514.179380764202,27120.636197116735,0.9151612948575002,364340.0,74.43771256825146
Armenia,"Fruits, Other",0.0004633950149788,209228.74302412197,0.999999997785223,2812496.0,74.39254776686685
United Republic of Tanzania,Rice and products,24285.861781854703,4504593.384615851,0.9946375559027828,60771966.0,74.12288397278196
Malaysia,Palmkernel Cake,0.0004060103499402,2433009.4736814643,0.9999999998331243,33003638.0,73.71943279954363
Democratic Republic of the Congo,Grazing,0.0,6727383.0,1.0,91331950.0,73.65859373417517
Saint Vincent and the Grenadines,Wheat and products,863.8970641365784,7691.227811660366,0.8990199352226167,104712.0,73.45125498185848
Poland,Rye and products,240352.98973146905,2826241.171485237,0.9216221719941884,38477966.0,73.45089840469313
Morocco,Maize and products,37862.22969644374,2679603.9304661346,0.9860670832809272,36488843.0,73.43625366433609
Latvia,"Fish, Seafood",42.767493087765665,140038.4744255717,0.9996946950747867,1907244.0,73.4245195819579
Antigua and Barbuda,Wheat and products,221.25712974678237,6772.382707015794,0.9683630934804894,92377.0,73.31243390687935
Switzerland,"Vegetables, Other",25311.24079111299,630876.7591783343,0.9614268459766233,8606431.0,73.30294743295266
Spain,Potatoes and products,18268.19674404427,3466291.841473573,0.9947573878642686,47329954.0,73.23674646870717
Antigua and Barbuda,"Sweeteners, Other",592.2154689596654,6752.500740013184,0.9193685021844451,92377.0,73.0972075301556
Denmark,"Vegetables, Other",46208.23166734727,424535.92442859855,0.9018400312165973,5810778.0,73.06008325022889
Lithuania,"Vegetables, Other",12943.695498291569,205951.74593232264,0.9408681358839788,2835900.0,72.62306355383569
Luxembourg,"Vegetables, Other",0.0,45301.99999773866,1.0,626079.0,72.35828066064931
French Polynesia,Beer,823.1218697026363,21705.335344686526,0.9634630164920082,300742.0,72.17261089135049
Poland,Rape and Mustardseed,462430.6521352066,2775252.860438223,0.8571723732911591,38477966.0,72.12576830173983
Tajikistan,Onions,0.0019318759279763,680999.998068124,0.9999999971631778,9442817.0,72.11830940577627
Estonia,Potatoes and products,2955.379290361449,95724.49494093517,0.9700508405246412,1329086.0,72.02279983457441
Chile,Potatoes and products,13361.080319574216,1383085.2141138476,0.9904320843752926,19206688.0,72.01060454118104
Angola,Maize and products,136162.34175917052,2367929.732611301,0.9456240674403309,32898997.0,71.97574237935889
Bulgaria,Beer,26277.989219762298,504262.6206806514,0.9504694103912331,7020235.0,71.82987758681175
Malaysia,Palmkernel Oil,3.12322830689959e-05,2368209.2601385056,0.9999999999868119,33003638.0,71.75600641779265
Spain,"Fruits, Other",0.0011466769455277,3391609.836563728,0.9999999996619078,47329954.0,71.65884497930693
Iran (Islamic Republic of),Sugar beet,0.0,6226000.0,1.0,86990162.0,71.57131170763884
Costa Rica,Sugar (Raw Equivalent),90735.09880095428,365182.304553289,0.8009834717135068,5105359.0,71.52921166822725
Brazil,Beer,149941.0015025175,15169777.50291414,0.9902125485230496,212564935.0,71.36538066786105
Bolivia (Plurinational State of),Maize and products,23500.03762054884,845710.6790406529,0.9729639347857827,11862346.0,71.29371197237485
Georgia,"Fish, Seafood",41.602870711851594,268053.05560309935,0.9998448202177966,3769183.0,71.11701809201075
Albania,Grapes and products (excl wine),4.614784085404191e-09,203951.4661007804,0.9999999999999774,2872130.0,71.01052741372445
Maldives,Rice and products,0.0,36236.10474285499,1.0,510890.0,70.9274104853393
New Zealand,Barley and products,301.19831054425805,356221.65543996316,0.9991551781116533,5026496.0,70.8687832318902
Armenia,Tomatoes and products,1.847788855105382e-08,198788.6804959484,0.9999999999999071,2812496.0,70.68052025529936
Myanmar,"Vegetables, Other",632.7958959318167,3761187.2041040636,0.9998317846425582,53227971.0,70.66185566427214
Kyrgyzstan,Sugar beet,0.0,449000.0,1.0,6372330.0,70.4608832248173
Netherlands,Palm Oil,1.03893648466511e-07,1225293.5628393593,0.9999999999999152,17402277.0,70.4099562855688
Rwanda,Plantains,5.871987098749865e-19,913000.0,1.0,12987331.0,70.29927858156537
Togo,"Oil, palm fruit",0.0,585663.0,1.0,8342236.0,70.2045590654592
Sudan,Wheat and products,23825.331685452795,3072152.4512383617,0.9923044242058635,43828068.0,70.09554815964879
Peru,Bananas,2.833346841180901e-08,2314999.9999999716,0.9999999999999878,33090281.0,69.96011910566645
Indonesia,Cassava and products,1.5229147256121704e-08,18916126.825241376,0.9999999999999992,270825848.0,69.8460910025153
Republic of Moldova,"Vegetables, Other",462.55148014405574,216108.35925726846,0.9978642030983335,3095024.0,69.82445346377555
Dominica,Plantains,6.927125778568599e-21,5000.0,1.0,71764.0,69.67281645393233
Colombia,Rice and products,23331.27545083042,3512540.6729916236,0.9934015496627054,50617028.0,69.39444712146323
Cabo Verde,Maize and products,1350.4351135416605,40157.84207224078,0.9674658837923484,579933.0,69.24565781261074
Serbia,Apples and products,0.0,509554.28746914904,1.0,7384063.0,69.0073049849587
South Africa,Wheat and products,228854.35129583365,4033666.6599246515,0.946310094262666,58466143.0,68.99149581193771
Malawi,Potatoes and products,5362.700860486677,1313531.9459676996,0.9959339429624774,19120882.0,68.69620062336557
Belize,Beer,1399.887000801444,26953.606959408124,0.9506273546827773,392426.0,68.68455953328302
Jordan,Maize and products,24146.48286645262,742266.4463505344,0.9684941603332266,10817077.0,68.61987266528051
Luxembourg,Barley and products,2.233170774947148,42776.716096156175,0.9999477974374497,626079.0,68.32478983667583
Bulgaria,"Vegetables, Other",3866.142501937065,478810.07748561766,0.9919901947893005,7020235.0,68.20428055266207
Saint Lucia,Wheat and products,114.81636036482206,12188.051568667732,0.9906675125647837,178922.0,68.11935686314557
Guinea,"Oil, palm fruit",0.0,887500.0,1.0,13041586.0,68.05153913028676
Belarus,Apples and products,0.0007375894258126,657406.3081079704,0.9999999988780311,9661044.0,68.04712907921446
Honduras,"Vegetables, Other",1245.4397191793114,682987.5602795237,0.9981798017354006,10041790.0,68.01452333493567
Suriname,"Fish, Seafood",7004.219758221138,40969.111383615746,0.8539976359466759,603805.0,67.85156032761529
United States of America,Beer,2795122.9925490664,22749955.24524545,0.8905807621127729,335388238.0,67.83170268852854
Denmark,Sugar (Raw Equivalent),47102.04032774411,393242.9964373852,0.8930337885178269,5810778.0,67.67475825739432
Costa Rica,Rice and products,2372.3004227350275,345377.0392860484,0.9931781310505962,5105359.0,67.64990263878572
Netherlands,"Oilcrops Oil, Other",636875.75997779,1176486.2979521435,0.6487873134917008,17402277.0,67.60530808423194
Cuba,Rice and products,7759.04516815412,763347.9215247657,0.9899377835977404,11309236.0,67.49774445636872
Ecuador,Wheat and products,42898.529358801214,1179143.4470881347,0.9648960263349318,17487163.0,67.42908767351999
Trinidad and Tobago,Maize and products,18762.004282357422,102069.771370167,0.8447262387642861,1513900.0,67.42173946110509
Azerbaijan,"Fruits, Other",0.0015606888530544,692634.1010968063,0.999999997746734,10273528.0,67.41930338797017
Serbia,Barley and products,241.22514323845755,496365.3427611122,0.9995142530147025,7384063.0,67.22116844901137
New Zealand,Wine,0.0001263026103883,337452.43565767055,0.9999999996257173,5026496.0,67.13472678734263
Cabo Verde,Rice and products,1350.481683058419,38820.940094462865,0.9663820292311858,579933.0,66.94038810425147
Bahamas,"Vegetables, Other",6345.043063801074,27114.956936109375,0.8103693047274938,405779.0,66.82198175881298
Denmark,Beer,212420.72319633677,387747.598365383,0.6460647528953393,5810778.0,66.72903324914202
Russian Federation,Maize and products,232844.87778015697,9723698.344136467,0.976613883695336,145761663.0,66.70957331309033
Estonia,"Fish, Seafood",55.73668023560248,88617.2491340975,0.9993714356213029,1329086.0,66.67533111784904
Kazakhstan,Fodder crops,1.2035584620505964e-14,1256845.8528386026,1.0,18861057.0,66.63708469989791
Belgium,Soyabean Cake,0.0,768721.1849028348,1.0,11541273.0,66.60627340700066
Iran (Islamic Republic of),Tomatoes and products,2.0348368120871926e-09,5792721.889543094,0.9999999999999997,86990162.0,66.59054031354826
United Kingdom,"Vegetables, Other",171174.7932364132,4457092.922114883,0.9630153647619278,66951174.0,66.57228926433586
India,"Vegetables, Other",72106.99950103636,92305770.00043081,0.9992194343294868,1389966387.0,66.4086346718475
Honduras,Palm Oil,4.043510640731444e-09,663871.5588603915,0.9999999999999939,10041790.0,66.1108785246845
Thailand,Rubber,0.0010058469511723,4703899.994390028,0.9999999997861675,71389374.0,65.89075839760169
Greece,Potatoes and products,18615.89132761745,694416.8933883215,0.9738919559848377,10543346.0,65.86304702400182
Mongolia,"Sweeteners, Other",10934.369744322115,215118.01448387824,0.9516290448266901,3266463.0,65.85655936830702
Mexico,"Fruits, Other",0.0007695222412938,8258229.86175376,0.9999999999068175,125610461.0,65.74476198884231
Fiji,Rice and products,10104.013676577137,60270.21950903808,0.8564245289902152,918091.0,65.64732636420364
Mozambique,Maize and products,42161.6507302794,2016029.820347141,0.9795151951007703,30720752.0,65.62436428467444
Senegal,Maize and products,19137.03674542796,1064058.8724991898,0.9823328018670479,16215467.0,65.61999555727812
Sweden,Oats,144724.30607554747,677255.7725318178,0.8239321002514493,10321414.0,65.61656886661244
Chile,Sugar beet,0.0,1259000.0,1.0,19206688.0,65.55008338761998
Papua New Guinea,Palm Oil,1.1985713500059676e-11,631137.3414078784,1.0,9648818.0,65.4108452877729
Denmark,Oats,98882.93957562235,379699.08982559235,0.7933835089893758,5810778.0,65.34393326084603
Norway,"Vegetables, Other",16084.349875266018,349610.65011187166,0.9560170363941762,5367955.0,65.12920658088073
Iran (Islamic Republic of),"Fruits, Other",0.0001534402013779,5652521.074305829,0.9999999999728546,86990162.0,64.97885443995183
Slovenia,Potatoes and products,4233.5337335063505,137468.12633968945,0.9701236123040512,2116252.0,64.95829718752279
"China, mainland",Potatoes and products,756588.9108437375,92445409.66886452,0.9918822673078551,1423998019.0,64.91961957488125
Nicaragua,"Oil, palm fruit",0.0,435000.0,1.0,6709705.0,64.83146427450983
Slovakia,Beer,4885.784429056599,353579.99178328784,0.9863702904062942,5457552.0,64.78728774060015
Israel,"Fruits, Other",0.0004760948283838,560424.9004127309,0.9999999991504752,8685594.0,64.52349723147674
