area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Hungary,Sunflower seed,1863883.656670991,-701977.470354138,-0.6041601969427055,9770120.0,-71.84942153772296
Azerbaijan,Soyabeans,758791.8779122483,-749001.213639724,-1.0,10273528.0,-72.90593977450823
Cambodia,Soyabeans,1344997.54545899,-1221974.29120212,-1.0,16296280.0,-74.98486103590022
Malta,Soyabeans,40582.70678088679,-40582.70678088679,-1.0,509595.0,-79.63717615142767
Cyprus,Soyabeans,103338.39385901818,-103338.39385901818,-1.0,1233778.0,-83.75768887029771
Zimbabwe,Soyabean Cake,1404804.3674144507,-1315148.4449884407,-1.0,15505226.0,-84.81968885770776
Guyana,Soyabeans,71877.85371073654,-71877.85371073654,-1.0,791842.0,-90.77297454635716
Austria,Soyabeans,1083085.394878426,-832140.1932702451,-1.0,8901106.0,-93.48728048741864
Azerbaijan,Sorghum and products,998628.70238478,-998181.70238478,-1.0,10273528.0,-97.16055695616735
Belize,Soyabeans,52785.845586546035,-38785.845586546035,-1.0,392426.0,-98.83607504738737
Lesotho,Sorghum and products,248979.35185628984,-228979.35185628984,-1.0,2239604.0,-102.24099968400209
Zimbabwe,Soyabeans,1647929.5622793415,-1585432.778201621,-1.0,15505226.0,-102.25151043923005
Dominica,Sorghum and products,7430.523350720142,-7430.523350720142,-1.0,71764.0,-103.54109791427655
French Polynesia,Soyabeans,33102.29867354703,-33102.29867354703,-1.0,300742.0,-110.06875884827205
Fiji,Soyabeans,106898.0385763327,-106140.77413593071,-1.0,918091.0,-115.6102980379186
Cyprus,Sorghum and products,145172.31206324726,-145172.31206324726,-1.0,1233778.0,-117.66485710010006
Bosnia and Herzegovina,Soyabeans,465648.2025991082,-438924.23910788685,-1.0,3340974.0,-131.37613136405338
"China, Taiwan Province of",Sorghum and products,4091531.743857183,-4057138.9303093893,-1.0,23800896.0,-170.46160490384014
Bahamas,Sorghum and products,70889.82271928858,-70889.82271928858,-1.0,405779.0,-174.7005703086867
Saint Kitts and Nevis,Soyabean Cake,8481.8744323603,-8481.8744323603,-1.0,47681.0,-177.8879308814895
Gabon,Sorghum and products,419233.60811361007,-419233.60811361007,-1.0,2267995.0,-184.8476774038788
Mexico,Rabbits and hares,29734332.77143232,-25390775.38471597,-1.0,125610461.0,-202.13901917544885
Eswatini,Sunflower seed,250344.15046106817,-250344.15046106817,-1.0,1174222.0,-213.20001708456167
Bahamas,Soyabeans,95725.21339510768,-95725.21339510768,-1.0,405779.0,-235.90479890558083
Solomon Islands,Soyabeans,162736.24106910924,-162736.24106910924,-1.0,682897.0,-238.30276171825213
French Polynesia,Sorghum and products,74465.81189918493,-74465.81189918493,-1.0,300742.0,-247.60695845337509
Mauritius,Soyabeans,737616.8775464555,-737044.5411777552,-1.0,1296960.0,-568.2862549174648
Mexico,Pigs,90775957.07841152,-71972065.35907061,-1.0,125610461.0,-572.9782757430579
France,Sorghum and products,41064210.01622396,-40533677.52844281,-1.0,64457760.0,-628.840926654026
Zambia,Soyabeans,13651084.353600057,-13353888.164078163,-1.0,18654918.0,-715.8374088847864
Mauritius,Sorghum and products,978827.0857102408,-978827.0857102408,-1.0,1296960.0,-754.7087695150511
Brazil,Sorghum and products,218672823.09110257,-215900775.8784348,-1.0,212564935.0,-1015.6932792251686
Italy,Sorghum and products,81877198.78616093,-81401134.99420446,-1.0,59639898.0,-1364.8771665270867
Saint Kitts and Nevis,Poultry Birds,85251.11862257973,-68449.30591456767,-1.0,47681.0,-1435.5677505624392
Argentina,Sorghum and products,82016932.37570824,-80178932.37570824,-1.0,44908441.0,-1785.3866798829254
Eswatini,Sorghum and products,2305526.4391212338,-2301280.899572518,-1.0,1174222.0,-1959.8345965009328
Saint Kitts and Nevis,Soyabeans,307554.4053554394,-307554.4053554394,-1.0,47681.0,-6450.250736256358
Mexico,Sorghum and products,3388995221.071874,-3383694108.403308,-1.0,125610461.0,-26937.996098934054
Mexico,Poultry Birds,11859190869.242931,-10057126070.513277,-1.0,125610461.0,-80065.99124346241
