area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Chile,Apples and products,0.0004800523017223,1621846.9560985202,0.9999999997040089,19206688.0,84.44178174282418
Thailand,"Fruits, Other",0.0003399828060425,6016489.045153231,0.9999999999434915,71389374.0,84.2770948678333
Haiti,Rice and products,6104.630727738931,944751.4041068626,0.9935798580393921,11234508.0,84.09370522561937
Oman,Dates,2.5818573131741123,385391.11476409645,0.9999933007277083,4589136.0,83.97901364529106
Nepal,Wheat and products,44973.20053758832,2435110.7862308677,0.9818662590551265,28999227.0,83.97157573306585
Lebanon,Maize and products,25995.30533277497,478174.2328640428,0.948439357471401,5694522.0,83.97091676246801
Ghana,Rice and products,8179.391452590315,2674263.0287476736,0.9969507671847884,31849246.0,83.96629008886657
Jordan,"Vegetables, Other",605.633321488784,906825.2558741829,0.9993325846312928,10817077.0,83.83274482322562
Japan,"Vegetables, Other",12743.18811410577,10506367.821300095,0.9987885679595261,125542770.0,83.68755780440478
Dominica,"Oranges, Mandarines",3.6278605344907855e-09,5999.999999996372,0.9999999999993954,71764.0,83.60737974466824
Uzbekistan,Seed cotton,286154.1476266549,2777843.8523733425,0.9066075932077452,33243463.0,83.5606041516596
Brazil,"Oranges, Mandarines",1.1502594636095724e-08,17746238.99700887,0.9999999999999993,212564935.0,83.48620150830085
Poland,Barley and products,2382.2167577277996,3211943.4351030192,0.9992588751060899,38477966.0,83.4748758576017
"China, mainland",Wheat and products,3212524.8784182393,118445631.8723585,0.9735938389647044,1423998019.0,83.17822798344673
Senegal,Cassava and products,1.533947796806017e-09,1348224.3561644643,0.9999999999999989,16215467.0,83.14434337071293
Mexico,Beer,77245.53530719683,10437868.617979567,0.9926538567074851,125610461.0,83.09712849457313
Côte d'Ivoire,Cocoa Beans and products,0.1551752107988809,2199999.844824789,0.9999999294658133,26477574.0,83.08917746107664
Solomon Islands,"Fish, Seafood",3.952150086686464,56633.89972745157,0.9999302206924225,682897.0,82.93183265917345
Japan,Rice and products,161170.85976755252,10406629.347479977,0.9847488733126295,125542770.0,82.89309967814137
Cuba,Maize and products,34446.36761610636,936682.2371481532,0.9645295510325657,11309236.0,82.8245371436367
Bulgaria,Barley and products,769.9240667274626,579800.9394149266,0.9986738499722321,7020235.0,82.58996164870928
Guyana,Rice and products,726.2192859223409,65385.68468322439,0.9890153022024406,791842.0,82.57415580788135
Lebanon,"Vegetables, Other",4494.769981904413,468822.98843417177,0.9905036946068835,5694522.0,82.32876937417606
Spain,Beer,7198.269342421273,3896434.123692461,0.998156007375268,47329954.0,82.32490831688662
Guinea,Groundnuts,2612.4097354199166,1071387.590264578,0.9975675887007264,13041586.0,82.15163326489416
Morocco,"Vegetables, Other",1156.3726967806958,2996613.600540694,0.9996142556943648,36488843.0,82.1241057311873
Oman,Tomatoes and products,5.865283724693343e-09,376586.9975786288,0.9999999999999845,4589136.0,82.06054420235722
Iran (Islamic Republic of),Maize and products,251241.54554972268,7134719.6321533825,0.9659839065620632,86990162.0,82.01754621578222
Vanuatu,"Fish, Seafood",23.93842162469654,25256.012108241743,0.9990530669118037,307972.0,82.00749453924949
Greece,Seed cotton,36437.80692815863,864270.9739231862,0.959545407236157,10543346.0,81.97312066996437
Kenya,Maize and products,97302.71636623218,4201609.048575688,0.977365733076974,51460211.0,81.64772290917517
Russian Federation,"Vegetables, Other",5078.696484578611,11885110.093607897,0.9995728666235467,145761663.0,81.5379699229138
Turkmenistan,"Vegetables, Other",110.55695868970275,505498.52604411304,0.9997813390573739,6204366.0,81.47464640933708
Oman,Maize and products,44450.74956711108,369486.81732067995,0.8926148455156749,4589136.0,80.51337273959193
Czech Republic,Maize and products,15740.739153966992,848134.6405215273,0.9817789237611103,10537911.0,80.4841339542085
Hungary,Sugar beet,0.0,786060.2741171073,1.0,9770120.0,80.45553935029531
Kyrgyzstan,Barley and products,26.196898220547578,511974.1088567762,0.999948834213718,6372330.0,80.34331380464856
Greece,Grapes and products (excl wine),3.945233305936717e-09,846949.6871871654,0.9999999999999953,10543346.0,80.33025637090591
Slovenia,Barley and products,171.0847106748327,169666.6736219028,0.998992657979271,2116252.0,80.1731899707137
United States of America,"Vegetables, Other",215766.47554736308,26773626.219208885,0.9920055083125571,335388238.0,79.82875720051007
Denmark,Rye and products,5073.7839230254585,463649.4958781032,0.9891753105901243,5810778.0,79.79129401916632
Maldives,Wheat and products,0.0,40752.16699694082,1.0,510890.0,79.76700854771245
North Macedonia,Tomatoes and products,2.6715032762928055e-09,168505.99999958882,0.9999999999999841,2114024.0,79.70865042193883
Portugal,Potatoes and products,6963.626909454264,820343.5252133476,0.9915827792717781,10298399.0,79.65738414420996
Bolivia (Plurinational State of),Wheat and products,8747.554066018516,944205.8317953671,0.9908205855650416,11862346.0,79.59688849030091
Guyana,Cassava and products,3.69747051814647e-10,62999.99999999963,0.9999999999999941,791842.0,79.56132662829154
Suriname,Bananas,3.7884290733672526e-08,47999.999999962114,0.9999999999992107,603805.0,79.49586373077751
Cameroon,Maize and products,72512.99322791603,2075688.643949757,0.9662447919352747,26137129.0,79.41532690716555
Syrian Arab Republic,"Vegetables, Other",114780.87059116186,1626380.0730193965,0.9340779661912548,20486043.0,79.38966412495554
Fiji,Cassava and products,2.046274573430701e-09,72777.46147198441,0.9999999999999719,918091.0,79.27042250929856
Oman,"Fish, Seafood",372.56445114341494,361790.6204604152,0.9989712801668827,4589136.0,78.83632571804696
Grenada,"Vegetables, Other",90.63979478242211,9705.36020519519,0.9907472647220672,123159.0,78.80349958342622
Côte d'Ivoire,Plantains,2.0706313500752016e-20,2083000.0,1.0,26477574.0,78.67034948141396
Belgium,Rape and Mustardseed,30000.0,905919.79266461,0.9679459711877783,11541273.0,78.49392286835342
Sao Tome and Principe,"Oil, palm fruit",0.0,16882.0,1.0,216222.0,78.07716143593159
Portugal,Wine,0.0004351763420982,800727.9916210044,0.9999999994565242,10298399.0,77.75266734382737
Ghana,"Oil, palm fruit",0.0,2471605.0,1.0,31849246.0,77.60325001100497
Romania,Barley and products,6972.388580139888,1512147.6849537275,0.9954102452455122,19489730.0,77.58689755854634
Malta,Maize and products,12926.935038506042,39379.333538159146,0.7528606916480944,509595.0,77.27574551979346
Morocco,Fodder crops,1.8673314655985932e-14,2817764.700597966,1.0,36488843.0,77.22263763194591
India,Wheat and products,726968.3291689394,107159513.2932342,0.9932617291968674,1389966387.0,77.09503934445445
Fiji,"Vegetables, Other",466.6367517319577,70596.36324814647,0.9934334780162285,918091.0,76.89473401672217
North Macedonia,Barley and products,73.6166588828249,162381.3985517926,0.9995468489613119,2114024.0,76.81152084923946
Latvia,Beer,6406.3563163439885,146260.6984146958,0.9580370740260212,1907244.0,76.68693592151597
Ecuador,Maize and products,94977.45758273944,1340188.3619790692,0.9338212656069678,17487163.0,76.63840967108668
Niger,"Vegetables, Other",777.4827702085925,1824730.5172297067,0.9995741005954459,23881690.0,76.40709335184012
Saint Vincent and the Grenadines,"Fruits, Other",1.9091493000595233e-05,7999.999980908507,0.9999999976135634,104712.0,76.4000303776884
New Caledonia,Wheat and products,1898.461466749936,21820.137088564752,0.9199589527887793,285619.0,76.39595786192359
Finland,Sugar beet,0.0,422000.0,1.0,5525215.0,76.37711835648024
Serbia,Beer,500.9373203735593,563375.6679596804,0.999111618897321,7384063.0,76.29616214808574
Georgia,Maize and products,25750.581773117257,286974.3876299231,0.9176574169236551,3769183.0,76.13702694454557
Luxembourg,Beer,1.7220319164692086,47663.87789230524,0.9999638726477962,626079.0,76.1307724621098
Netherlands,Sugar (Raw Equivalent),131147.11655181067,1324481.747106031,0.9099034652127934,17402277.0,76.10968076798403
Azerbaijan,Tomatoes and products,2.1960004709742602e-08,780954.9999850409,0.9999999999999719,10273528.0,76.01624290945047
Gabon,Beer,6991.362534003755,172391.9169916601,0.9610255618445,2267995.0,76.01071298290346
Norway,Potatoes and products,19044.92802973484,407134.2630990352,0.9553123934106383,5367955.0,75.84531969791759
Portugal,Olives (including preserved),1.7619348648009888e-10,779886.9224469914,0.9999999999999998,10298399.0,75.72894800900522
Mongolia,Potatoes and products,2383.4393816391835,246589.4183609721,0.9904269107755385,3266463.0,75.49126329028435
Slovenia,Beer,61433.83390193081,159666.07814677185,0.7221444670299167,2116252.0,75.44757342073243
Germany,"Vegetables, Other",144624.63852026028,6281450.193325718,0.9774940936256239,83267655.0,75.4368571244827
Ireland,"Vegetables, Other",3869.194410259171,371195.9858290692,0.9896839413144397,4925074.0,75.36861087347503
Germany,Maize and products,388391.710780872,6274631.134710835,0.9417093832953517,83267655.0,75.35496387776064
Thailand,Maize and products,308330.2164720152,5377586.590688059,0.9457729989851864,71389374.0,75.32754931690617
United Arab Emirates,Rice and products,3343.9014625930395,696333.3153640785,0.9952207941288141,9247550.0,75.29922145477218
France,Wine,0.0008284199522216,4847357.290780245,0.9999999998290986,64457760.0,75.20207482823241
Egypt,"Vegetables, Other",4147.00155837964,7986516.998433998,0.9994810191545555,106538719.0,74.96351630090463
Jordan,Wheat and products,32330.110716663043,807010.1754899508,0.9614815215616797,10817077.0,74.60519838122173
Iceland,Beer,2518.1282891038823,27116.687288777055,0.9150280425236261,364340.0,74.42687404286396
Armenia,"Fruits, Other",0.0004625751498355,209228.74302494182,0.9999999977891415,2812496.0,74.39254776715836
Fiji,Wheat and products,2890.186824351621,68055.32152561357,0.959261877297507,918091.0,74.12698907364693
United Republic of Tanzania,Rice and products,24228.608795601293,4504650.637602105,0.9946501976587535,60771966.0,74.12382606812663
Malaysia,Palmkernel Cake,0.0004052405558609,2433009.4736822345,0.9999999998334406,33003638.0,73.71943279956697
Democratic Republic of the Congo,Grazing,0.0,6727383.0,1.0,91331950.0,73.65859373417517
Poland,Rye and products,239791.75572148256,2826802.4054952236,0.9218051874114498,38477966.0,73.465484259101
Morocco,Maize and products,37806.982769851915,2679659.1773927263,0.9860874135898752,36488843.0,73.43776774157313
Latvia,"Fish, Seafood",42.75413872238852,140038.4877799371,0.9996947904077891,1907244.0,73.42452658387552
Switzerland,"Vegetables, Other",25311.240790231022,630876.7591792162,0.9614268459779673,8606431.0,73.30294743305515
Antigua and Barbuda,Wheat and products,224.68846994186433,6768.951366820712,0.9678724562336234,92377.0,73.27528894444193
Spain,Potatoes and products,18238.89827365189,3466321.1399439652,0.9947657959473756,47329954.0,73.237365494671
Saint Vincent and the Grenadines,Wheat and products,900.060589172006,7655.064286624938,0.8947928169092726,104712.0,73.10589317962543
Denmark,"Vegetables, Other",46208.2316659933,424535.9244299525,0.9018400312194735,5810778.0,73.0600832504619
Antigua and Barbuda,"Sweeteners, Other",609.3069297308957,6735.409279241954,0.9170414605010169,92377.0,72.9121889565796
Lithuania,"Vegetables, Other",12943.695497914636,205951.7459326996,0.9408681358857007,2835900.0,72.62306355396862
Luxembourg,"Vegetables, Other",0.0,45301.99999773866,1.0,626079.0,72.35828066064931
French Polynesia,Beer,824.409404675009,21704.047809714153,0.9634058649986715,300742.0,72.1683296969301
Poland,Rape and Mustardseed,461549.4953362911,2776134.017237139,0.8574445298486155,38477966.0,72.14866859742895
Tajikistan,Onions,0.0019318759189575,680999.998068124,0.9999999971631778,9442817.0,72.11830940577627
Estonia,Potatoes and products,2952.3690648055453,95727.50516649107,0.9700813454840299,1329086.0,72.02506471852918
Chile,Potatoes and products,13339.16114517192,1383107.1332882498,0.9904477807715591,19206688.0,72.01174576732072
Angola,Maize and products,135956.01542010353,2368136.058950368,0.9457064631082773,32898997.0,71.98201388785098
Bulgaria,Beer,26401.465236014723,504139.1446643989,0.9502366741709547,7020235.0,71.81228899949915
Malaysia,Palmkernel Oil,3.117302901941995e-05,2368209.2601385647,0.9999999999868369,33003638.0,71.75600641779444
Spain,"Fruits, Other",0.001144648175538,3391609.8365657567,0.999999999662506,47329954.0,71.6588449793498
Iran (Islamic Republic of),Sugar beet,0.0,6226000.0,1.0,86990162.0,71.57131170763884
Costa Rica,Sugar (Raw Equivalent),90718.35320807926,365199.050146164,0.8010202011578137,5105359.0,71.53249167123488
Brazil,Beer,149827.11841665194,15169891.386000006,0.9902199822814332,212564935.0,71.36591642455048
Bolivia (Plurinational State of),Maize and products,23634.713219022247,845576.0034421795,0.9728089946822014,11862346.0,71.28235877137453
Georgia,"Fish, Seafood",41.590697876545256,268053.06777593464,0.9998448656227867,3769183.0,71.1170213215794
Albania,Grapes and products (excl wine),4.606122483934441e-09,203951.46610078044,0.9999999999999775,2872130.0,71.01052741372446
Maldives,Rice and products,0.0,36236.10474285499,1.0,510890.0,70.9274104853393
New Zealand,Barley and products,301.52140124210337,356221.3323492653,0.9991542718844804,5026496.0,70.86871895437005
Armenia,Tomatoes and products,1.844418837495022e-08,198788.68049594844,0.9999999999999072,2812496.0,70.68052025529936
Myanmar,"Vegetables, Other",632.7958958592928,3761187.204104136,0.9998317846425775,53227971.0,70.6618556642735
Kyrgyzstan,Sugar beet,0.0,449000.0,1.0,6372330.0,70.4608832248173
Netherlands,Palm Oil,1.0369600216367501e-07,1225293.5628393595,0.9999999999999154,17402277.0,70.40995628556881
Rwanda,Plantains,5.860883574243783e-19,913000.0,1.0,12987331.0,70.29927858156537
Togo,"Oil, palm fruit",0.0,585663.0,1.0,8342236.0,70.2045590654592
Peru,Bananas,2.8279985763166496e-08,2314999.9999999716,0.9999999999999878,33090281.0,69.96011910566645
Sudan,Wheat and products,32157.586695027367,3063820.196228787,0.9896131080551043,43828068.0,69.90543585514166
Indonesia,Cassava and products,1.5200988907181512e-08,18916126.825241376,0.9999999999999992,270825848.0,69.8460910025153
Republic of Moldova,"Vegetables, Other",462.5514798783545,216108.35925753418,0.9978642030995604,3095024.0,69.8244534638614
Dominica,Plantains,6.9140265213167e-21,5000.0,1.0,71764.0,69.67281645393233
Colombia,Rice and products,23272.90612594801,3512599.042316506,0.9934180574225264,50617028.0,69.39560027737122
Cabo Verde,Maize and products,1345.1078668382147,40163.16931894422,0.967594225584989,579933.0,69.25484378185794
Serbia,Apples and products,0.0,509554.28746914904,1.0,7384063.0,69.0073049849587
Malawi,Potatoes and products,5350.191938668975,1313544.4548895173,0.9959434273605282,19120882.0,68.69685482550007
Belize,Beer,1399.651093114627,26953.842867094943,0.9506356749161547,392426.0,68.68516068531378
Jordan,Maize and products,24159.363756803257,742253.5654601839,0.9684773536095145,10817077.0,68.618681873133
South Africa,Wheat and products,257310.1552210223,4005210.855999463,0.9396342787416907,58466143.0,68.50479013126387
Luxembourg,Barley and products,2.254992178421541,42776.6942747527,0.9999472873406883,626079.0,68.32475498260236
Bulgaria,"Vegetables, Other",3866.142501421842,478810.07748613285,0.9919901947903679,7020235.0,68.20428055273547
Guinea,"Oil, palm fruit",0.0,887500.0,1.0,13041586.0,68.05153913028676
Belarus,Apples and products,0.0007362516970055,657406.3081093081,0.999999998880066,9661044.0,68.04712907935293
Honduras,"Vegetables, Other",1245.4397190588215,682987.5602796442,0.9981798017355766,10041790.0,68.01452333494768
Saint Lucia,Wheat and products,134.4621954631616,12168.405733569392,0.989070662528543,178922.0,68.00955574814384
Suriname,"Fish, Seafood",7004.137926685054,40969.19321515183,0.853999341718073,603805.0,67.8516958540453
United States of America,Beer,2788851.1574101164,22756227.0803844,0.8908262824075461,335388238.0,67.8504029124134
Denmark,Sugar (Raw Equivalent),47089.81335775943,393255.22340736986,0.893061555311963,5810778.0,67.67686244550555
Costa Rica,Rice and products,2364.1030704988334,345385.2366382846,0.9932017036395278,5105359.0,67.65150827557564
Netherlands,"Oilcrops Oil, Other",636782.1422232513,1176579.915706682,0.64883894011206,17402277.0,67.61068771096346
Cuba,Rice and products,7688.374211522592,763418.5924813972,0.990029432304968,11309236.0,67.50399341577072
Trinidad and Tobago,Maize and products,18732.999565479215,102098.7760870452,0.8449662808949391,1513900.0,67.44089839952785
Azerbaijan,"Fruits, Other",0.001557927541194,692634.1010995676,0.9999999977507207,10273528.0,67.41930338823894
Ecuador,Wheat and products,44026.7061522639,1178015.270294672,0.9639728364484903,17487163.0,67.36457310397759
Serbia,Barley and products,241.1917270989568,496365.3761772517,0.9995143203036626,7384063.0,67.2211729744521
New Zealand,Wine,0.0001260661347046,337452.435657907,0.9999999996264181,5026496.0,67.13472678738967
Cabo Verde,Rice and products,1312.620680642637,38858.80109687865,0.9673245152259674,579933.0,67.00567323618185
Bahamas,"Vegetables, Other",6345.043063499062,27114.956936411385,0.8103693047365199,405779.0,66.82198175955726
Denmark,Beer,212224.4767142775,387943.84484744223,0.6463917386341878,5810778.0,66.76280609024165
Estonia,"Fish, Seafood",55.72452746001989,88617.26128687308,0.9993715726729142,1329086.0,66.67534026155799
Kazakhstan,Fodder crops,1.2014020640194638e-14,1256845.8528386026,1.0,18861057.0,66.63708469989791
Belgium,Soyabean Cake,0.0,768721.1849028348,1.0,11541273.0,66.60627340700066
Iran (Islamic Republic of),Tomatoes and products,2.0311260486788732e-09,5792721.889543094,0.9999999999999997,86990162.0,66.59054031354826
United Kingdom,"Vegetables, Other",171174.79322972696,4457092.922121569,0.9630153647633725,66951174.0,66.57228926443574
India,"Vegetables, Other",72106.99950026759,92305770.00043157,0.9992194343294951,1389966387.0,66.40863467184805
Honduras,Palm Oil,4.035816879609562e-09,663871.5588603915,0.9999999999999939,10041790.0,66.1108785246845
Thailand,Rubber,0.0010058494527656,4703899.994390025,0.9999999997861669,71389374.0,65.89075839760166
Greece,Potatoes and products,18583.460545707676,694449.3241702312,0.9739374388610882,10543346.0,65.86612297179958
Russian Federation,Maize and products,363557.21461660945,9592986.007300014,0.9634855987149901,145761663.0,65.81281943318673
Mexico,"Fruits, Other",0.0007681607182807,8258229.8617551215,0.9999999999069824,125610461.0,65.74476198885316
Fiji,Rice and products,10098.916199083298,60275.31698653192,0.8564969628521997,918091.0,65.65287862154396
Sweden,Oats,144519.67538067978,677460.4032266855,0.8241810487359604,10321414.0,65.63639470586932
Mozambique,Maize and products,42177.82144700953,2016013.649630411,0.9795073383406208,30720752.0,65.62383790704118
Senegal,Maize and products,19111.770575068207,1064084.1386695495,0.9823561274447611,16215467.0,65.62155370977287
Chile,Sugar beet,0.0,1259000.0,1.0,19206688.0,65.55008338761998
Papua New Guinea,Palm Oil,1.1962902085051119e-11,631137.3414078784,1.0,9648818.0,65.4108452877729
Denmark,Oats,98834.80496500024,379747.2244362145,0.7934840865448731,5810778.0,65.35221693828511
Norway,"Vegetables, Other",16084.349874584512,349610.65011255315,0.9560170363960397,5367955.0,65.1292065810077
Iran (Islamic Republic of),"Fruits, Other",0.0001531687226215,5652521.0743061,0.9999999999729026,86990162.0,64.97885443995494
Slovenia,Potatoes and products,4226.432927869889,137475.2271453259,0.9701737232599341,2116252.0,64.9616525561823
"China, mainland",Potatoes and products,754868.3057024392,92447130.27400583,0.9919007283405317,1423998019.0,64.92082786668949
Nicaragua,"Oil, palm fruit",0.0,435000.0,1.0,6709705.0,64.83146427450983
Slovakia,Beer,4879.064525515977,353586.7116868284,0.9863890366966978,5457552.0,64.78851904422137
Israel,"Fruits, Other",0.000475252466665,560424.9004135731,0.9999999991519783,8685594.0,64.5234972315737
Mongolia,"Sweeteners, Other",15292.681496208585,210759.70273199177,0.9323489484597933,3266463.0,64.52229911436064
Poland,Sugar (Raw Equivalent),50956.94028919787,2477967.414550594,0.9798503501333767,38477966.0,64.3996466588331
Samoa,"Fish, Seafood",12.332559342349011,13702.101575453888,0.9991007606131515,213059.0,64.31130144914735
Lithuania,Beer,124154.76050354337,182155.72829518502,0.5946767575917931,2835900.0,64.2320703463398
Sweden,"Vegetables, Other",37150.28733825925,662249.7126126686,0.9468826317688507,10321414.0,64.16269249665488
Malta,Fodder crops,3.090464095750647e-14,32609.88826104432,1.0,509595.0,63.991774371892035
Ecuador,"Fish, Seafood",424.5566183206044,1118993.876314666,0.9996207346548616,17487163.0,63.98944621918751
